,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
205,Cracked Up,,0,JASON ZINOMAN,‘Cracked Up’ Review: A Master Mimic Searches for Himself,"In this documentary, Darrell Hammond, a former stalwart of “Saturday Night Live,” emerges as a riveting, eccentric character.",2019-09-12,2019-09-13,2019-09-20 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/12/movies/cracked-up-review-darrell-hammond.html', 'suggested_link_text': 'Read the New York Times Review of Cracked Up'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/12/arts/12crackedup/merlin_160309926_e165fa17-a8a9-49e3-a2d7-5aff7f837978-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
206,The Goldfinch,R,0,A.O. SCOTT,‘The Goldfinch’ Review: Strictly for the Birds,"Donna Tartt’s best-selling novel gets a long, lavish adaptation, starring Nicole Kidman and Ansel Elgort.",2019-09-11,2019-09-13,2019-10-04 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/11/movies/the-goldfinch-review.html', 'suggested_link_text': 'Read the New York Times Review of The Goldfinch'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/13/arts/11goldfinch1/11goldfinch1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
207,Hustlers,R,0,A.O. Scott,‘Hustlers’ Review: Ripping Off the Suits,Jennifer Lopez and Constance Wu star in the real-life story of New York strippers going after more than one-dollar tips.,2019-09-11,2019-09-13,2019-10-11 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/11/movies/hustlers-review.html', 'suggested_link_text': 'Read the New York Times Review of Hustlers'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/11/arts/11hustlers1/11hustlers1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
208,Chained for Life,,1,BEN KENIGSBERG,‘Chained for Life’ Review: Truths Seen and Unseen,The director Aaron Schimberg explores ideas surrounding physical beauty in a film about filmmaking.,2019-09-10,,2019-09-29 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/10/movies/chained-for-life-review.html', 'suggested_link_text': 'Read the New York Times Review of Chained for Life'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/11/arts/10CHAINEDFORPIX/10CHAINEDFORPIX-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
209,Chhichhore,,0,RACHEL SALTZ,"‘Chhichhore’ Review: In Mumbai, Good Old-Fashioned Rules Days",Nitesh Tiwari’s follow-up to “Dangal” has a sweetly bland message and not much fizz.,2019-09-08,2019-09-06,2019-09-30 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/08/movies/chhichhore-review.html', 'suggested_link_text': 'Read the New York Times Review of Chhichhore'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/08/arts/08CHHICHHORE1/08CHHICHHORE1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
210,Jinn,Not Rated,1,AISHA HARRIS,‘Jinn’ Review: A Not So Typical Coming-of-Age Story,A woman’s religious conversion inspires her boundary-pushing daughter’s self-discovery in Nijla Mu’min’s striking feature debut.,2019-09-05,2018-11-16,2019-09-05 12:20:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/jinn-review.html', 'suggested_link_text': 'Read the New York Times Review of Jinn'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/06/arts/06jinn-1/merlin_160103043_cf83fc53-e4ad-4d6b-9b3c-d262af3509d7-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
211,Linda Ronstadt: The Sound of My Voice,PG-13,1,A.O. SCOTT,‘Linda Ronstadt: The Sound of My Voice’ Review: And What a Voice It Is,The career of a vocalist who sang every kind of song that’s ever been made.,2019-09-05,2019-09-06,2019-10-05 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/linda-ronstadt-the-sound-of-my-voice-review.html', 'suggested_link_text': 'Read the New York Times Review of Linda Ronstadt: The Sound of My Voice'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/06/arts/05LINDA-RONSTADT/merlin_160103049_865e1db3-7bf2-4e41-89de-b0da40275b1e-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
212,Raise Hell: The Life & Times of Molly Ivins,,0,MANOHLA DARGIS,"‘Raise Hell’ Review: For Molly Ivins, Writing Was Fighting",An admiring documentary takes a look at the celebrated Texas journalist who vanquished foes with wit and loathing.,2019-09-05,2019-09-06,2019-10-05 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/raise-hell-the-life-and-times-of-molly-ivins-review.html', 'suggested_link_text': 'Read the New York Times Review of Raise Hell: The Life & Times of Molly Ivins'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/06/arts/00raisehell-1/00raisehell-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
213,Satanic Panic,Not Rated,0,TEO BUGBEE,‘Satanic Panic’ Review: A Pizza Party for the Prince of Darkness,"With its old-school blood-and-guts visual effects, Chelsea Stardust’s film about a pizza delivery from hell is a bloody delight.",2019-09-05,2019-09-06,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/satanic-panic-review.html', 'suggested_link_text': 'Read the New York Times Review of Satanic Panic'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/05/arts/05satanic/merlin_160103430_52cb0e16-476d-4d76-b9e4-9aa790cba9ae-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
214,I'm Leaving Now,,0,BEN KENIGSBERG,‘I’m Leaving Now’ Review: When the Price of a Better Life Is Exile,A new documentary offers an unvarnished look at the life of a man supporting the family he left behind in Mexico.,2019-09-05,,2021-02-08 22:45:06,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/im-leaving-now-review.html', 'suggested_link_text': ""Read the New York Times Review of I'm Leaving Now""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/05/arts/05imleaving/merlin_160102971_8b8d52d3-e7f9-4680-825e-488dd791f389-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
215,Super Size Me 2: Holy Chicken!,PG-13,0,GLENN KENNY,‘Super Size Me 2’ Review: Beware That ‘Healthy Chicken’,The second Morgan Spurlock cinematic dining outing takes fast food out of the fire and into the deep fryer.,2019-09-05,,2019-09-20 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/super-size-me-2-holy-chicken-review.html', 'suggested_link_text': 'Read the New York Times Review of Super Size Me 2: Holy Chicken!'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/06/arts/06SUPERSIZEPIX/merlin_160103526_c0de1864-37a6-40e0-9d18-971f4fce738a-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
216,Strange But True,PG-13,0,GLENN KENNY,‘Strange but True’ Review: Family Dysfunction Wrapped in a Thriller,Part of the film plays like a therapy-resistant “Ordinary People.”,2019-09-05,2019-09-06,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/strange-but-true-review.html', 'suggested_link_text': 'Read the New York Times Review of Strange But True'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/05/arts/05strange/merlin_160140591_873899e5-dd73-4d44-9d95-e3536124ad55-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
217,Edie,,0,JEANNETTE CATSOULIS,‘Edie’ Review: Peak Sentimentality,"The marvelous Sheila Hancock is wasted in this treacly, trite story of a widow who climbs a Scottish mountain.",2019-09-05,2019-09-06,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/edie-review.html', 'suggested_link_text': 'Read the New York Times Review of Edie'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/03/arts/edie1/edie1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
218,Blink of an Eye,,0,GLENN KENNY,‘Blink of an Eye’ Review: A Racing Victory Coincides With Tragedy,"In this documentary, the racecar driver Michael Waltrip reflects on a crash that took the life of his mentor.",2019-09-05,2019-09-06,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/blink-of-an-eye-review.html', 'suggested_link_text': 'Read the New York Times Review of Blink of an Eye'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/04/arts/blink1/blink1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
219,Night Hunter,R,0,JEANNETTE CATSOULIS,‘Night Hunter’ Review: Botching the Detectives,This psycho-killer disaster juggles three equally incoherent plotlines.,2019-09-05,2019-09-06,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/night-hunter-review.html', 'suggested_link_text': 'Read the New York Times Review of Night Hunter'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/03/arts/nighthunter1/nighthunter1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
220,Promise at Dawn,,0,BEN KENIGSBERG,"‘Promise at Dawn’ Review: An Extraordinary Life, Thanks to Mom","This film, adapted from Roman Gary’s fictionalized memoir, looks great but misses greatness.",2019-09-05,2019-09-06,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/promise-at-dawn-review.html', 'suggested_link_text': 'Read the New York Times Review of Promise at Dawn'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/04/arts/promise1/merlin_160103394_93933130-eb73-4237-8b20-50f26a977149-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
221,Heading Home: The Tale of Team Israel,,0,BEN KENIGSBERG,‘Heading Home: The Tale of Team Israel’ Review: When Baseball Is a Religion,A documentary on Jewish-Americans who played for Israel’s national baseball team takes a softball approach.,2019-09-05,2018-08-05,2019-09-13 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/05/movies/heading-home-the-tale-of-team-israel-review.html', 'suggested_link_text': 'Read the New York Times Review of Heading Home: The Tale of Team Israel'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/04/arts/headinghome1/merlin_160102647_eea1cbaa-9d52-48bb-8299-af89c1025d99-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
222,Ága,,0,MANOHLA DARGIS,‘Aga’ Review: A Little Yurt in a Big World,"A man and woman, isolated in a stark, snowy Russian wilderness, seem lost, both in time and in this slow-boiling melodrama.",2019-09-03,2019-09-04,2019-09-18 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/03/movies/aga-review.html', 'suggested_link_text': 'Read the New York Times Review of Ága'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/03/arts/03aga1/03aga1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
223,It Chapter Two,R,0,A.O. SCOTT,"‘It Chapter Two’ Review: Send in the Clown, Again",He’s already here.,2019-09-03,2019-09-06,2019-10-03 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/03/movies/it-chapter-two-review.html', 'suggested_link_text': 'Read the New York Times Review of It Chapter Two'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/06/arts/it1/it1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
224,Untouchable,,0,HELEN T. VERONGOS,‘Untouchable’ Review: A Documentary of the Harvey Weinstein Case,Ursula Macfarlane takes a thorough look at developments so far in the most dramatic story of the #MeToo movement.,2019-09-02,,2019-09-02 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/02/movies/untouchable-review.html', 'suggested_link_text': 'Read the New York Times Review of Untouchable'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/09/04/arts/02UNTOUCHABLE-PIX/02UNTOUCHABLE-PIX-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
225,Saaho,Not Rated,0,RACHEL SALTZ,‘Saaho’ Review: Mayhem on an International Scale,Prabhas cuts a path of destruction in this convoluted Indian action movie.,2019-09-01,2019-08-30,2019-09-20 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/09/01/movies/saaho-review.html', 'suggested_link_text': 'Read the New York Times Review of Saaho'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/29/arts/00saaho-1/00saaho-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
226,The Load,,1,GLENN KENNY,‘The Load’ Review: Meeting History on the Road From Kosovo to Serbia,"Set in a Yugoslavia wracked by violence, the film puts across powerful questions of individual responsibility in the face of atrocity.",2019-08-29,2019-08-30,2019-09-27 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/the-load-review.html', 'suggested_link_text': 'Read the New York Times Review of The Load'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/30/arts/30load/merlin_159572397_275880fb-67bf-45d6-afac-d3e768c06ee7-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
227,Don't Let Go,R,0,MANOHLA DARGIS,‘Don’t Let Go’ Review: Murder Leads to a Time-Bending Trip,David Oyelowo stars as a Los Angeles detective whose family is slaughtered in this intimate genre mash-up.,2019-08-29,2019-08-30,2019-09-19 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/dont-let-go-review.html', 'suggested_link_text': ""Read the New York Times Review of Don't Let Go""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/30/arts/00dontletgo-1/merlin_159624399_457f8c63-ef76-41c6-9760-55afd8be6f2d-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
228,Falling Inn Love,TV-PG,0,HELEN T. VERONGOS,‘Falling Inn Love’ Review: A Prize That Needs Some Work,"It’s hard to find a reliable, talented, reasonably priced, eco-friendly contractor these days.",2019-08-29,2019-08-29,2019-08-29 15:02:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/falling-inn-love-review.html', 'suggested_link_text': 'Read the New York Times Review of Falling Inn Love'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/30/arts/00FALLING-INN-LOVE/00FALLING-INN-LOVE-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
229,Before You Know It,,0,Glenn Kenny,‘Before You Know It’ Review: An Old-School Dysfunctional Bohemian Family in New York,"With Mandy Patinkin as a coming-apart dad and Judith Light as a long-lost mom, ‘Before You Know It’ is a cozily familiar mess.",2019-08-29,2019-08-30,2019-09-20 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/before-you-know-it-review.html', 'suggested_link_text': 'Read the New York Times Review of Before You Know It'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/29/arts/29before/merlin_159572076_9a238da4-2ff3-4142-82a5-70625635632a-mediumThreeByTwo440.jpg', 'height': 140, 'width': 210}"
230,Angel of Mine,R,0,JEANNETTE CATSOULIS,"‘Angel of Mine’ Review: Baby, Come Back","In this chilly, predictable stalker mystery, Noomi Rapace plays a bereaved mother obsessed with another woman’s daughter.",2019-08-29,2019-08-30,2019-09-06 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/angel-of-mine-review.html', 'suggested_link_text': 'Read the New York Times Review of Angel of Mine'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/28/arts/angelofmine1/angelofmine1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
231,Ne Zha,,0,BEN KENIGSBERG,‘Ne Zha’ Review: An Origin Story From Chinese Mythology,"In this animated feature, a boy is born as the reincarnation of a demon, and that makes things a little complicated.",2019-08-29,,2019-09-29 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/ne-zha-review.html', 'suggested_link_text': 'Read the New York Times Review of Ne Zha'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/29/arts/29nezhapix/29nezhapix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
232,Killerman,R,0,JEANNETTE CATSOULIS,‘Killerman’ Review: Don’t Remember My Name,Liam Hemsworth plays an amnesiac money launderer fleeing corrupt cops in this grimily satisfying thriller.,2019-08-29,2019-08-30,2019-09-06 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/08/29/movies/killerman-review.html', 'suggested_link_text': 'Read the New York Times Review of Killerman'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/08/27/arts/killerman1/killerman1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
