,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
157,The War with Grandpa,PG,0,Glenn Kenny,‘The War With Grandpa’ Review: Robert De Niro Gets Juvenile,"Coming off the artistic high of “The Irishman,” De Niro returns in a bland family comedy that features jokes about bodily functions.",2020-10-09,2020-10-09,2020-11-09 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/the-war-with-grandpa-review.html', 'suggested_link_text': 'Read the New York Times Review of The War with Grandpa'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/08/arts/08warwithgrandpa/08warwithgrandpa-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
158,The Forty-Year-Old Version,R,1,A.O. Scott,‘The Forty-Year-Old Version’ Review: Rapper’s Delight,"Radha Blank’s film is an intimate, epic reckoning with age, ambition and everything else.",2020-10-08,2020-10-09,2020-10-12 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/the-forty-year-old-version-review.html', 'suggested_link_text': 'Read the New York Times Review of The Forty-Year-Old Version'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/08/arts/08FORTY-1/08FORTY-1-mediumThreeByTwo440-v4.jpg', 'height': 140, 'width': 210}"
159,Time,PG-13,1,Lisa Kennedy,‘Time’ Review: What We Really Mean When We Say Mass Incarceration,"In Garrett Bradley’s moving documentary, a woman fights for her family and justice as a husband and father’s absence reverberates.",2020-10-08,2020-10-16,2020-10-12 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/time-review.html', 'suggested_link_text': 'Read the New York Times Review of Time'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/09/arts/08time-review2/merlin_177965628_7b2a5b02-4fc8-4804-8f86-1816a1767f5d-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
160,Hubie Halloween,PG-13,0,Ben Kenigsberg,"‘Hubie Halloween’ Review: No Tricks, Few Treats",Adam Sandler stars in this proudly regressive seasonal comedy.,2020-10-08,2020-10-07,2020-10-08 20:48:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/hubie-halloween-review.html', 'suggested_link_text': 'Read the New York Times Review of Hubie Halloween'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/08/arts/hubie1/hubie1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
161,Charm City Kings,R,0,Manohla Dargis,"‘Charm City Kings’ Review: Growing Up, and Almost Spinning Out","In this sincere drama, a young Baltimore teenager enamored of the city’s vibrant dirt-bike scene, faces hard truths and choices.",2020-10-08,,2020-10-08 11:04:04,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/charm-city-kings-review.html', 'suggested_link_text': 'Read the New York Times Review of Charm City Kings'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/07/arts/00charmcity/merlin_177914586_9dbf51b0-d7fe-4260-8092-96f203c937e9-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
162,Faith Based,,0,Ben Kenigsberg,‘Faith Ba$ed’ Review: Praying for Laughs,Two friends who know nothing about filmmaking try to make a Christian-themed movie set in outer space. That’s where just about all of the jokes in this comedy land.,2020-10-08,2020-10-09,2020-10-08 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/faith-baed-review.html', 'suggested_link_text': 'Read the New York Times Review of Faith Based'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/07/arts/faith1/faith1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
163,Yellow Rose,PG-13,0,Kristen Yoonsoo Kim,‘Yellow Rose’ Review: A Timely Tale of Country Music Dreams,Diane Paragas’s film blends coming-of-age aspirations with urgent immigration issues — to mixed effect.,2020-10-08,2020-10-09,2020-10-23 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/08/movies/yellow-rose-review.html', 'suggested_link_text': 'Read the New York Times Review of Yellow Rose'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/09/arts/yellow1/yellow1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
164,Aggie,,0,Ben Kenigsberg,‘Aggie’ Review: Portrait of an Art Collector by Her Daughter,"In this documentary, the filmmaker Catherine Gund recaps the career of her mother, the philanthropist and art collector Agnes Gund.",2020-10-07,2020-10-07,2020-10-07 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/07/movies/aggie-review-portrait-of-an-art-collector-by-her-daughter.html', 'suggested_link_text': 'Read the New York Times Review of Aggie'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/07/arts/07aggiepix/07aggiepix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
165,Books of Blood,,0,Amy Nicholson,‘Books of Blood’ Review: Not Quite a Page-Turner,A Clive Barker short-story anthology is the source of inspiration for this lackluster trilogy of horror tales.,2020-10-07,2020-10-07,2020-10-07 11:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/07/movies/books-of-blood-review.html', 'suggested_link_text': 'Read the New York Times Review of Books of Blood'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/booksofblood1/booksofblood1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
166,"Siempre, Luis",,0,Kyle Turner,"‘Siempre, Luis’ Review: A Latino Community Activist Puts on a Show",The political consultant Luis A. Miranda Jr. almost gets his due in this HBO documentary.,2020-10-07,2020-10-06,2020-10-07 02:06:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/06/movies/siempre-luis-review.html', 'suggested_link_text': 'Read the New York Times Review of Siempre, Luis'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/06/arts/siempre1/siempre1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
167,Black Box,,1,Glenn Kenny,‘Black Box’ Review: Memory and Loss,An amnesiac begins to see strange visions in this engrossing thriller streaming on Amazon Prime Video.,2020-10-06,2020-10-06,2020-10-06 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/06/movies/black-box-review.html', 'suggested_link_text': 'Read the New York Times Review of Black Box'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/05/arts/blackbox1/blackbox1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
168,American Pie Presents: Girls' Rules,R,0,Teo Bugbee,"‘American Pie Presents: Girls’ Rules’ Review: Sex Comedy, Warmed Over",This entry in the series offers a naked demonstration of the differences in sexual politics since 1999.,2020-10-06,2020-10-06,2020-10-06 22:22:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/06/movies/american-pie-presents-girls-rules-review.html', 'suggested_link_text': ""Read the New York Times Review of American Pie Presents: Girls' Rules""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/06/arts/american1/american1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
169,A Rainy Day in New York,PG-13,0,A.O. Scott,‘A Rainy Day in New York’ Review: How to Ruin Your Weekend,Timothée Chalamet and Elle Fanning attempt a madcap Manhattan adventure in this Woody Allen feature.,2020-10-06,2020-11-10,2020-10-06 21:28:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/06/movies/a-rainy-day-in-new-york-review.html', 'suggested_link_text': 'Read the New York Times Review of A Rainy Day in New York'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/09/arts/06rainyday-1/merlin_177908868_2af76f2f-f939-4a4a-bd57-99ec007d3d90-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
170,The Lie,R,0,Glenn Kenny,"‘The Lie’ Review: A Child’s Crime, a Parental Conspiracy",A thriller that’s a relentlessly punishing exercise in cinematic misery-mongering.,2020-10-06,2020-10-06,2020-10-06 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/06/movies/the-lie-review-a-childs-crime-a-parental-conspiracy.html', 'suggested_link_text': 'Read the New York Times Review of The Lie'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/06/arts/06theliepix/merlin_177965061_2335a1b5-2f32-4b65-8cd7-7301168c4c4e-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
171,David Attenborough: A Life on Our Planet,PG,1,Natalia Winkelman,‘David Attenborough: A Life on Our Planet’ Review: Ruin and Regrowth,"In this moving documentary, the famed naturalist maps how steeply the planet’s biodiversity has diminished over his lifetime.",2020-10-04,2020-10-04,2020-10-04 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/04/movies/david-attenborough-a-life-on-our-planet-review.html', 'suggested_link_text': 'Read the New York Times Review of David Attenborough: A Life on Our Planet'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/david1/david1-mediumThreeByTwo440.jpg', 'height': 140, 'width': 210}"
172,On the Rocks,R,1,Manohla Dargis,‘On the Rocks’ Review: Daddy Dearest and His Late Bloomer,"In Sofia Coppola’s latest, Rashida Jones plays a woman worried about her marriage. Who’s she gonna call? Bill Murray, a.k.a. Dad.",2020-10-01,2020-10-23,2020-10-31 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/on-the-rocks-review.html', 'suggested_link_text': 'Read the New York Times Review of On the Rocks'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/00ontherocks/00ontherocks-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
173,Possessor Uncut,,1,Glenn Kenny,"‘Possessor’ Review: It’s by a Cronenberg, but Not the One You Think",The assassin in this film by Brandon Cronenberg weaponizes the human mind and body of an unsuspecting stranger who has access to her target.,2020-10-01,2020-10-02,2020-10-31 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/possessor-review.html', 'suggested_link_text': 'Read the New York Times Review of Possessor Uncut'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/01possessorpix/01possessorpix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
174,Dick Johnson Is Dead,PG-13,1,Manohla Dargis,"‘Dick Johnson Is Dead’ Review: A Father’s Painful, Funny Goodbye","With the help of her father, the documentary filmmaker Kirsten Johnson made a surprising, endearing movie about his death.",2020-10-01,2020-10-02,2020-10-17 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/dick-johnson-is-dead-review.html', 'suggested_link_text': 'Read the New York Times Review of Dick Johnson Is Dead'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/00dickjohnson-2/merlin_177592353_4e5ba5a4-80dd-4463-88a5-5f0456141e5c-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
175,The Keeper,,0,Ben Kenigsberg,‘The Keeper’ Review: Accepting an Enemy as a Teammate,A former member of the Hitler Youth who fought for the Nazis in World War II became a soccer star in England.,2020-10-01,,2020-10-30 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/the-keeper-review.html', 'suggested_link_text': 'Read the New York Times Review of The Keeper'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/09/30/arts/keeper1/keeper1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
176,Kingdom of Silence,,0,Ben Kenigsberg,‘Kingdom of Silence’ Review: A Spotlight on Jamal Khashoggi,Rick Rowley’s documentary looks back at the journalist’s career in all its contours and contradictions against a backdrop of changing geopolitics.,2020-10-01,,2020-10-01 16:34:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/kingdom-of-silence-review.html', 'suggested_link_text': 'Read the New York Times Review of Kingdom of Silence'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/09/30/arts/kingdom1/kingdom1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
177,Save Yourselves!,R,0,Kristen Yoonsoo Kim,‘Save Yourselves!’ Review: Alien Invasion in the Smartphone Generation,The writer-directors Alex Huston Fischer and Eleanor Wilson lovingly poke fun at the doomed generation in this apocalyptic comedy.,2020-10-01,2020-10-02,2020-10-19 16:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/save-yourselves-review.html', 'suggested_link_text': 'Read the New York Times Review of Save Yourselves!'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/01/arts/01saveyourselves-art/01saveyourselves-art-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
178,A Call to Spy,PG-13,0,Lovia Gyarkye,‘A Call to Spy’ Review: A Resistance Led by Women,Some tough agents help Winston Churchill take on the Nazis.,2020-10-01,2020-10-02,2020-10-16 16:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/a-call-to-spy-review.html', 'suggested_link_text': 'Read the New York Times Review of A Call to Spy'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/call1/call1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
179,Eternal Beauty,R,0,Glenn Kenny,"‘Eternal Beauty’ Review: Sally Hawkins, in Another Transformation","Hawkins, a two-time Oscar nominee, explores a character with mental illness in this comedy-drama from Craig Roberts.",2020-10-01,,2020-10-01 11:04:04,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/eternal-beauty-review.html', 'suggested_link_text': 'Read the New York Times Review of Eternal Beauty'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/01eternalbeauty-art/merlin_177592422_b6d754ac-ebd9-42c3-97d6-2863cec71162-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
180,The Great American Lie,,0,Teo Bugbee,‘The Great American Lie’ Review: Another Interpretation of the Dream,"Scholars, activists, politicians and real people illustrate the national economic abyss.",2020-10-01,,2020-10-01 11:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/the-great-american-lie-review-another-interpretation-of-the-dream.html', 'suggested_link_text': 'Read the New York Times Review of The Great American Lie'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/01/arts/01greatamericanpix/01greatamericanpix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
181,12 Hour Shift,,0,Ben Kenigsberg,‘12 Hour Shift’ Review: When a Bedside Manner Includes Murder,The exploitation comedy about nurses who are secretly harvesting patients’ organs has about two good jokes for every bad one.,2020-10-01,2020-10-02,2020-10-01 11:04:06,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/10/01/movies/12-hour-shift-review-when-a-bedside-manner-includes-murder.html', 'suggested_link_text': 'Read the New York Times Review of 12 Hour Shift'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/09/29/arts/twelvehour1/twelvehour1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
182,American Murder: The Family Next Door,TV-MA,1,Bilal Qureshi,‘American Murder: The Family Next Door’ Review: Tragedy Reconstructed,"The Watts murders are revisited in this devastating Netflix documentary about marriage, social media and violence against women.",2020-09-30,2020-09-30,2020-09-30 11:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/09/30/movies/american-murder-the-family-next-door-review.html', 'suggested_link_text': 'Read the New York Times Review of American Murder: The Family Next Door'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/10/02/arts/american1/american1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
183,The Glorias,R,0,Jennifer Szalai,‘The Glorias’ Review: Hear Them Roar,Various incarnations of Gloria Steinem take to the road in this reverential biopic.,2020-09-30,2020-09-30,2020-09-30 11:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/09/30/movies/the-glorias-review-hear-them-roar.html', 'suggested_link_text': 'Read the New York Times Review of The Glorias'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/09/28/arts/glorias1/glorias1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
184,The Boys in the Band,R,0,Glenn Kenny,"‘The Boys in the Band’ Review: How Far Have We Come, Really?","This provocative work is again revived, now for Netflix with an all-star cast including Jim Parsons, Zachary Quinto, Matt Bomer and Andrew Rannells.",2020-09-30,2020-09-30,2020-09-30 09:04:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2020/09/30/movies/the-boys-in-the-band-review.html', 'suggested_link_text': 'Read the New York Times Review of The Boys in the Band'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2020/09/30/arts/30boysintheband-art/merlin_177732585_ef74f9a1-491d-49c7-add5-dcaa663035e1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
