,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
110,Frankie,2019,PG-13,25 Oct 2019,100 min,"Drama, Romance",Ira Sachs,"Ira Sachs, Mauricio Zacharias","Isabelle Huppert, Sennia Nanua, Ariyon Bakare","Three generations grappling with a life-changing experience during one day of a vacation in Sintra, Portugal, a historic town known for its dense gardens and fairy-tale villas and palaces.","English, French, Portuguese","France, Portugal",6 nominations,https://m.media-amazon.com/images/M/MV5BNjgwYTIwNWYtMjg4ZS00YTY0LWEzN2YtMzI1NWFlMzFkODM3XkEyXkFqcGdeQXVyOTgxNDIzMTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,5.4,"1,620",tt8019694,movie,15 Feb 2020,"$171,781",N/A,N/A,True,
111,The Elephant Queen,2018,PG,01 Nov 2019,96 min,"Documentary, Family","Mark Deeble, Victoria Stone",Mark Deeble,Chiwetel Ejiofor,"Athena is a mother who will do everything in her power to protect her herd when they are forced to leave their waterhole. This epic journey, narrated by Chiwetel Ejiofor, takes audiences across the African savannah, and into the heart of an elephant family. A tale of love, loss and coming home.",English,"United Kingdom, Kenya",Nominated for 1 Primetime Emmy. 1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTE3YjdiMGUtMGViNS00YmNkLWI2ZWMtZjQ3MTAwZGEwZmMyXkEyXkFqcGdeQXVyMTA4NjM2NzY1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.8,"1,747",tt6722976,movie,04 Dec 2019,N/A,N/A,N/A,True,
112,By the Grace of God,2009,N/A,20 May 2009,37 min,"Short, Comedy, Drama",Ralitza Petrova,Ralitza Petrova,"Artur Albrecht, Catherine Guy, Allan Williams","A journey into the world of Juergen, a tormented provocateur without a past or background, whose delusions of grandeur lead him to England in search of his place in history and his sovereign right to the throne.","English, German",United Kingdom,2 nominations,https://m.media-amazon.com/images/M/MV5BMmMzODZiMzktNTJmNy00ODY2LTkzYjItMzI5NzljNTY4NTFiXkEyXkFqcGdeQXVyMjA4Mzk0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,61,tt1458903,movie,N/A,N/A,N/A,N/A,True,
113,The Cave,2019,PG-13,18 Oct 2019,107 min,"Documentary, War",Feras Fayyad,"Alisar Hasan, Feras Fayyad","Alaa, Samaher, Amani Ballour","Director Feras Fayyad returns to his native, Wartorn Syria to follow a dedicated team of female doctors who tirelessly treat casualties in an underground hospital while battling systemic sexism. Shot from 2016 to 2018, The Cave belongs to the top rank of war films. Syrian director Feras Fayyad takes us to a subterranean landscape that feels akin to the post-apocalyptic world of Mad Max (1979). With life too dangerous above ground, survivors create a network of secret tunnels under the city of Ghouta, near Damascus, for an underground hospital maintained by women doctors. In contrast to the many Syrian documentaries made from cellphone footage or shaky cameras, Feras Fayyad takes great care to visualize the landscape and its memorable occupants with artful cinematography. For anyone who feels jaded by Syria coverage, this work stands apart. The heart of the film is Dr. Amani, a young Syrian woman operating in unimaginable conditions with great humor and fortitude. When not tending to patients - many of whom are small children - she's forced to justify her work to chauvinistic men who insist that a woman should be at home fulfilling domestic duties, not running a hospital. The claustrophobia of Amani's workplace is mitigated by the high spirits of her crew, while occasional forays above ground temper relief from close quarters with harrowing scenes of a city reduced to rubble.","Arabic, English","Denmark, Germany, France, United Kingdom, United States, Qatar, Syria",Nominated for 1 Oscar. 21 wins & 23 nominations total,https://m.media-amazon.com/images/M/MV5BM2RiZjcxMmMtZGFhOS00MGU4LTk0YTItZGRmZTc0ZmM2Y2MzXkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.5,"2,651",tt7178226,movie,14 Jan 2020,"$62,625",N/A,N/A,True,
114,Wounds,2019,R,18 Oct 2019,95 min,"Drama, Horror, Mystery",Babak Anvari,"Babak Anvari, Nathan Ballingrud","Armie Hammer, Zazie Beetz, Karl Glusman",Disturbing and mysterious things begin to happen to a bartender in New Orleans after he picks up a phone left behind at his bar.,English,"United States, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BOThiMzJkOTctMzhiZi00MjFlLWFiODMtOGFlNzgwNWI1ZGI5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,4.0,"18,017",tt5913798,movie,18 Oct 2019,N/A,N/A,N/A,True,
115,Jojo Rabbit,2019,PG-13,08 Nov 2019,108 min,"Comedy, Drama, War",Taika Waititi,"Christine Leunens, Taika Waititi","Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson","A World War II satire that follows a lonely German boy named Jojo (Roman Griffin Davis) whose world view is turned upside down when he discovers his single mother (Scarlett Johansson) is hiding a young Jewish girl (Thomasin McKenzie) in their attic. Aided only by his idiotic imaginary friend, Adolf Hitler (Taika Waititi), Jojo must confront his blind nationalism.","English, German","New Zealand, Czech Republic, United States",Won 1 Oscar. 48 wins & 194 nominations total,https://m.media-amazon.com/images/M/MV5BZjU0Yzk2MzEtMjAzYy00MzY0LTg2YmItM2RkNzdkY2ZhN2JkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.9,"345,279",tt2584384,movie,08 Nov 2019,"$33,370,906",N/A,N/A,True,
116,Kinetta,2005,N/A,18 Oct 2019,95 min,Drama,Yorgos Lanthimos,"Yorgos Kakanakis, Yorgos Lanthimos","Evangelia Randou, Aris Servetalis, Costas Xikominos","During off-season at the Greek seaside resort of Kinetta, three perfect strangers--a police officer out of uniform with a thing for German luxury cars and Russian women, an eccentric photographer, and a hotel chambermaid--join forces for a rather strange reason: to recreate homicides. Meticulously and with an almost ritualistic approach, the unlikely trio reenact crime scenes of brutal murders, to the point where the boundaries of their own private lives slowly begin to blur. Does this alliance lead somewhere?",Greek,Greece,1 nomination,https://m.media-amazon.com/images/M/MV5BMmIwZjdlN2UtODE0MC00YzNiLWE0ZTItMzllMGQ4YWE3MTExXkEyXkFqcGdeQXVyMzM1MzM0Mjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,4.8,"1,695",tt0477991,movie,20 Apr 2020,N/A,N/A,N/A,True,
117,Maleficent: Mistress of Evil,2019,PG,18 Oct 2019,119 min,"Adventure, Family, Fantasy",Joachim Rønning,"Linda Woolverton, Noah Harpster, Micah Fitzerman-Blue","Angelina Jolie, Elle Fanning, Harris Dickinson","Five peaceful years have passed since the demise of the duplicitous monarch, King Stefan, in Maleficent (2014), and now, an unforeseen but joyous event is about to unite the mortal kingdom of Ulstead and the fairy-realm of the enchanted Moors. However, once more, odious treason stands in the way of true young love, as malicious envy, unbounded ambition and ignoble thoughts creep in the hearts of men. Now, two neighboring worlds find themselves divided by fear and prejudice, and, sadly, the impending union paves the way for an all-out confrontation. Suddenly, the magnificent winged sprite, Maleficent, and the lovely Princess Aurora are caught in the middle. Does love always end well?",English,"United States, United Kingdom, Canada",Nominated for 1 Oscar. 1 win & 11 nominations total,https://m.media-amazon.com/images/M/MV5BZjJiYTExOTAtNWU0Yi00NzJjLTkwOTgtOTU2NWM1ZjJmYWVhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.6,"96,068",tt4777008,movie,18 Oct 2019,"$113,929,605",N/A,N/A,True,
118,Serendipity,2001,PG-13,05 Oct 2001,90 min,"Comedy, Romance",Peter Chelsom,Marc Klein,"John Cusack, Kate Beckinsale, Jeremy Piven","Jonathan Trager and Sara Thomas met while shopping for gloves in New York. Though buying for their respective lovers, the magic was right and a night of Christmas shopping turned into romance. Jon wanted to explore things further but Sara wasn't sure their love was meant to be. They decided to test fate by splitting up and seeing if destiny brought them back together... Many years later, having lost each other that night, both are engaged to be married. Still, neither can shake the need to give fate one last chance to reunite them. Jon enlists the help of his best man to track down the girl he can't forget starting at the store where they met. Sara asks her new age musician fiance for a break before the wedding and, with her best friend in tow, flies from California to New York hoping destiny will bring her soulmate back. Near-misses and classic Shakespearean confusion bring the two close to meeting a number of times but fate will have the final word on whether it was meant to be.","English, French","United States, Canada",3 nominations,https://m.media-amazon.com/images/M/MV5BNWFhZTc4NDEtNDA0MS00NmFiLWFlNzUtMDM0NTExNjc3NzZhXkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.9,"108,945",tt0240890,movie,09 Apr 2002,"$50,294,317",N/A,N/A,True,
119,Greener Grass,2019,Unrated,18 Oct 2019,95 min,Comedy,"Jocelyn DeBoer, Dawn Luebbe","Jocelyn DeBoer, Dawn Luebbe","Jocelyn DeBoer, Dawn Luebbe, Beck Bennett",Suburban soccer moms find themselves constantly competing against each other in their personal lives as their kids settle their differences on the field.,English,United States,2 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BMmUxNDUxYmMtZTFkZi00NTVlLWI0ZTQtZmRhYzYxNzIxMmYyXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.4,"4,066",tt7422822,movie,19 Oct 2019,"$51,456",N/A,N/A,True,
120,#Female Pleasure,2018,N/A,18 Oct 2019,101 min,Documentary,Barbara Miller,Barbara Miller,"Deborah Feldman, Leyla Hussein, Rokudenashiko","Barbara Miller's feature documentary #FEMALE PLEASURE portrays five courageous, smart and self-determined women, breaking the silence imposed by their archaic-patriarch societies and religious communities. With incredible strength and positive energy, Deborah Feldman, Leyla Hussein, Rokudenashiko, Doris Wagner and Vithika Yadav are fighting for sexual liberation and autonomy for women, beyond religious rules and cultural barriers. But their victory comes at a high price: they all have experienced public defamation, threats and prosecutions, have been excommunicated by the society they grew up in and even received death threats by religious leaders and fanatics. #FEMALE PLEASURE shows the universal mechanisms at work that determine the position of women until today, spanning cultures, religions and continents: from Japan and India and the Somali Muslim diaspora to the Hasidic community in Brooklyn and the Catholic clergy in Europe. All protagonists have come to the same conclusion: the female body is subjected to male lust and first and foremost meant for procreation, without any regard for female sexual pleasure and autonomy. These women decided to speak up and are the ultimate example on how courage, strength and zest for life can indeed alter societal structures.","English, German, Japanese","Switzerland, Germany",7 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BYWJhOTc4NWYtNzFhOC00YTk5LTg4Y2UtN2U2MTcxMmI3ZGY3XkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.5,572,tt8372826,movie,N/A,N/A,N/A,N/A,True,
121,Tell Me Who I Am,2019,TV-MA,18 Oct 2019,86 min,"Documentary, Drama, Mystery",Ed Perkins,N/A,"Andrew Caley, Alex Lewis, Marcus Lewis","What if every memory that haunts you could be erased? What if something truly horrific had happened to you and the person who loves you most could wipe that from your mind? Would you want them to? This is the ethical dilemma that 18-year-old Marcus Lewis faced when his identical twin Alex awakened after a motorcycle accident and Marcus was the only person Alex recognized. With no memories at all, Alex relied entirely on his brother as he tried to understand who he was. Working from an autobiography by the twins, Perkins and the Lewis brothers craft a powerfully cinematic adaptation that helps the audience explore their incredible story and remarkable 35-year post-accident journey. It's a profoundly moving examination of memory and trauma, personal responsibility and, ultimately, love.",English,United Kingdom,3 nominations,https://m.media-amazon.com/images/M/MV5BMTgzZTZjZjMtM2VkMC00M2I1LWE4ZjYtZDRjMzc3NzJkODk1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.6,"13,119",tt10915286,movie,18 Oct 2019,N/A,N/A,N/A,True,
122,Zombieland: Double Tap,2019,R,18 Oct 2019,99 min,"Action, Comedy, Horror",Ruben Fleischer,"Rhett Reese, Paul Wernick, Dave Callaham","Woody Harrelson, Jesse Eisenberg, Emma Stone","One long decade after the post-apocalyptic events in Zombieland (2009), the resilient quartet of survivors--the tough-as-nails zombie exterminator, Tallahassee; his rule-making comrade, Columbus; the free-spirited huntress, Wichita, and her younger sister, Little Rock--find themselves in the bosom of a now-derelict White House. However, in a rabid world still overrun by multitudes of walking dead and mutated strains of evolved animated corpses, a premeditated separation will send the team back to square one, searching, once more, for the promised land. Now, all hope rests on Babylon: an entirely organic commune of blissful vegetarian pacifists who love to party. Is this the end of the road?","English, Spanish, Italian, Inuktitut, Hindi",United States,6 nominations,https://m.media-amazon.com/images/M/MV5BYjcwNjZhNGYtOGNlNy00NGI3LTlmODMtMGZlMjA3YjA0Njg0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.7,"163,650",tt1560220,movie,18 Oct 2019,"$73,123,082",N/A,N/A,True,
123,Chez jolie coiffure,2018,N/A,16 Oct 2019,71 min,Documentary,Rosine Mfetgo Mbakam,N/A,N/A,"Enter the Jolie Coiffure hair salon in the African Matonge district of Brussels, where charismatic owner Sabine presided over customers' flirting, gossiping, and harrowing tales of immigration.",French,"Belgium, Cameroon",1 nomination.,https://m.media-amazon.com/images/M/MV5BZjI3ODAyN2ItMDI5Yy00ODA4LWI0NTAtMGUxNWVkMjg0N2NkXkEyXkFqcGdeQXVyNTc3NTc0Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,31,tt9265022,movie,N/A,N/A,N/A,N/A,True,
124,Stuffed,2019,N/A,16 Oct 2019,84 min,Documentary,Erin Derham,N/A,"Allis Markham, John McCormack, Jaap Sinke",An inside look into the world of taxidermy and the passionate artists from all over the world who work on the animals.,English,"Canada, United States",2 nominations,https://m.media-amazon.com/images/M/MV5BMGEwMjY5OWMtYjk2NS00ZWM5LTk0M2QtZTI3ZTA3NWZjNWEwXkEyXkFqcGdeQXVyNDg2MDQyMjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.0,139,tt9617504,movie,10 Mar 2020,"$15,532",N/A,N/A,True,
125,Jexi,2019,R,11 Oct 2019,84 min,"Comedy, Romance, Sci-Fi","Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Adam Devine, Alexandra Shipp, Rose Byrne","Phil has a major dependency issue - he's addicted to his phone. He has no friends, he has a job writing pop culture ""Top 10"" lists, and his love life is non-existent. But his Facebook status is about to change. When he is forced to upgrade his phone, the latest model comes with an unexpected feature...Jexi - an A.I. life coach, virtual assistant and cheerleader. With her help, Phil begins to get a real life. But as he becomes less dependent on his phone, Jexi's artificial intelligence morphs into a tech nightmare determined to keep Phil all to herself, even if it means ruining his chances of finding success.",English,"United States, Canada",1 nomination,https://m.media-amazon.com/images/M/MV5BYWM3OTk0NTItZjBlNi00NGE3LTk4MGQtODdlMWM2OWI5MWE3XkEyXkFqcGdeQXVyMTA2MDQ3MTQ3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.1,"24,231",tt9354944,movie,11 Oct 2019,"$6,546,159",N/A,N/A,True,
126,Parasite,2019,R,08 Nov 2019,132 min,"Comedy, Drama, Thriller",Bong Joon Ho,"Bong Joon Ho, Jin-won Han","Kang-ho Song, Sun-kyun Lee, Yeo-jeong Cho","The Kims - mother and father Chung-sook and Ki-taek, and their young adult offspring, son Ki-woo and daughter Ki-jung - are a poor family living in a shabby and cramped half basement apartment in a busy lower working class commercial district of Seoul. Without even knowing it, they, especially Mr. and Mrs. Kim, literally smell of poverty. Often as a collective, they perpetrate minor scams to get by, and even when they have jobs, they do the minimum work required. Ki-woo is the one who has dreams of getting out of poverty by one day going to university. Despite not having that university education, Ki-woo is chosen by his university student friend Min, who is leaving to go to school, to take over his tutoring job to Park Da-hye, who Min plans to date once he returns to Seoul and she herself is in university. The Parks are a wealthy family who for four years have lived in their modernistic house designed by and the former residence of famed architect Namgoong. While Mr. and Mrs. Park are all about status, Mrs. Park has a flighty, simpleminded mentality and temperament, which Min tells Ki-woo to feel comfortable in lying to her about his education to get the job. In getting the job, Ki-woo further learns that Mrs. Park is looking for an art therapist for the Parks' adolescent son, Da-song, Ki-woo quickly recommending his professional art therapist friend ""Jessica"", really Ki-jung who he knows can pull off the scam in being the easiest liar of the four Kims. In Ki-woo also falling for Da-hye, he begins to envision himself in that house, and thus the Kims as a collective start a plan for all the Kims, like Ki-jung using assumed names, to replace existing servants in the Parks' employ in orchestrating reasons for them to be fired. The most difficult to get rid of may be Moon-gwang, the Parks' housekeeper who literally came with the house - she Namgoong's housekeeper when he lived there - and thus knows all the little nooks and crannies of it better than the Parks themselves. The question then becomes how far the Kims can take this scam in their quest to become their version of the Parks.","Korean, English",South Korea,Won 4 Oscars. 306 wins & 271 nominations total,https://m.media-amazon.com/images/M/MV5BYWZjMjk3ZTItODQ2ZC00NTY5LWE0ZDYtZTI3MjcwN2Q5NTVkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,8.6,"682,502",tt6751668,movie,11 Oct 2019,"$53,369,749",N/A,N/A,True,
