,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
126,Wheel of Fortune and Fantasy,2021,N/A,15 Oct 2021,121 min,"Drama, Romance",Ryûsuke Hamaguchi,Ryûsuke Hamaguchi,"Kotone Furukawa, Ayumu Nakajima, Hyunri","An unexpected love triangle, a failed seduction trap and an encounter that results from a misunderstanding, told in three movements to depict three female characters and trace the trajectories between their choices and regrets.",Japanese,Japan,4 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMjliODU0MjEtOGIzOS00MjFhLTg4MGItMWQ5NmJjZTg3OGIxXkEyXkFqcGdeQXVyMTQ5Mzc5MDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.5,"1,234",tt14034966,movie,N/A,N/A,N/A,N/A,True,
127,The Velvet Underground,2021,R,15 Oct 2021,121 min,"Documentary, Music",Todd Haynes,Todd Haynes,"John Waters, Mary Woronov, Barbara Walters",The Velvet Underground explores the multiple threads that converged to bring together one of the most influential bands in rock and roll.,English,United States,13 nominations,https://m.media-amazon.com/images/M/MV5BMmJiOTRmNzUtZDBhNy00NDBjLWJlNGItYjQ4NGYwZjg3YmVjXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.5,"1,948",tt7230750,movie,N/A,N/A,N/A,N/A,True,
128,Bergman Island,2021,R,14 Jul 2021,112 min,Drama,Mia Hansen-Løve,Mia Hansen-Løve,"Vicky Krieps, Tim Roth, Grace Delrue","""The picture revolves around an American filmmaking couple who retreat to the island for the summer to each write screenplays for their upcoming films in an act of pilgrimage to the place that inspired Bergman. As the summer and their screenplays advance, the lines between reality and fiction start to blur against the backdrop of the Island's wild landscape.""","English, French, Swedish","France, Belgium, Germany, Sweden, Mexico",3 nominations,https://m.media-amazon.com/images/M/MV5BMzUyMjIzOTMtMjlmZi00MWM4LWEwYmMtYmIyNzc0Mjk5YzEyXkEyXkFqcGdeQXVyMTE1MzI2NzIz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,6.7,"2,046",tt6910282,movie,N/A,"$144,936",N/A,N/A,True,
129,Noroît,1976,Not Rated,03 Apr 1991,145 min,"Adventure, Drama, Fantasy",Jacques Rivette,"Eduardo de Gregorio, Marilù Parolini, Jacques Rivette","Geraldine Chaplin, Bernadette Lafont, Kika Markham","On a beach, Morag weeps over the lifeless corpse of her brother, Shane and vows to avenge his death. He was killed by Giulia, the leader of a band of pirates that inhabit the island's castle. Amongst his band are three men, Jacob, Ludovico and Arno. Morag enlists Erika to be a spy in the pirate's castle and she is employed by Giulia as a bodyguard. His pirate gang attack a boat and Erika attempts to use the distraction as an opportunity for Morag to stab Giulia. However, the plot fails when Morag is hesitant; the boat attack continues and Jacob is injured. Morag uses her dead brother's body as a trap to ensnare another Giulia ally, Regina. She pours poison on the lips of Shane and leaves him in Jacob's bed. Erika and Morag organize a theater where they mimic the scenario of Regina's death. In a rage by the turn of events, Giulia kills a pirate. She then decides to send Jacob to seduce Erika. Meanwhile, Ludovico attempts to discover the location of hidden treasure. Morag is betrayed by Erika and stabs her. At a masked ball hosted by Giulia, Morag decides to attend and finally avenge Shane. In the battle of the two women, they kill each other.","French, English",France,N/A,https://m.media-amazon.com/images/M/MV5BZDAwMWVjM2QtYzEyOS00ZmViLThmMWQtOGEwOTVmODgzMTNhXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,586,tt0074974,movie,N/A,N/A,N/A,N/A,True,
130,"Introducing, Selma Blair",2021,N/A,21 Oct 2021,90 min,Documentary,Rachel Fleit,N/A,Selma Blair,A deeply intimate and raw portrait of Selma Blair after she is diagnosed with Multiple Sclerosis and tries to slow the progression of her disease.,N/A,N/A,3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BZDdlM2MzNDAtODliMi00NjFkLWI0NzUtOWU3ZjNjZGRiYmM3XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,8.0,438,tt14030526,movie,N/A,"$5,700",N/A,N/A,True,
131,Halloween Kills,2021,R,15 Oct 2021,105 min,"Horror, Thriller",David Gordon Green,"John Carpenter, Debra Hill, Scott Teems","Jamie Lee Curtis, Judy Greer, Andi Matichak","And the Halloween night when Michael Myers returned isn't over yet. Minutes after Laurie Strode (Curtis), her daughter Karen (Judy Greer) and granddaughter Allyson (Andi Matichak) left masked monster Michael Myers caged and burning in Laurie's basement, Laurie is rushed to the hospital with life-threatening injuries, believing she finally killed her lifelong tormentor. But when Michael manages to free himself from Laurie's trap, his ritual bloodbath resumes. As Laurie fights her pain and prepares to defend herself against him, she inspires all of Haddonfield to rise up against their unstoppable monster. The Strode women join a group of other survivors of Michael's first rampage who decide to take matters into their own hands, forming a vigilante mob that sets out to hunt Michael down, once and for all.",English,"United States, United Kingdom",1 nomination,https://m.media-amazon.com/images/M/MV5BM2RmMGY2Y2UtNjA1NS00NGE4LThiNzItMmE1NTk5NzI5NmE0XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.8,"58,194",tt10665338,movie,N/A,"$91,972,520",N/A,N/A,True,
132,Hard Luck Love Song,2020,R,24 Oct 2020,104 min,"Drama, Music, Romance",Justin Corsbie,"Justin Corsbie, Todd Snider, Craig Ugoretz","Michael Dorman, Indrajit Sarkar, Amelia Morck",A gritty love story about a charismatic but down-on-his-luck troubadour living out of cheap motels and making bad decisions.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTgyNzRmNWYtZTNhYi00ZmIzLTk0YTMtYjg5NzBiZTVmMzAyXkEyXkFqcGdeQXVyNDg5MTY2Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.8,222,tt8709338,movie,N/A,"$69,496",N/A,N/A,True,
133,Needle in a Timestack,2021,R,14 Oct 2021,111 min,"Drama, Fantasy, Romance",John Ridley,"John Ridley, Robert Silverberg","Leslie Odom Jr., Freida Pinto, Cynthia Erivo","If love is in the form of a circle, what lines would you cross to be with your soulmate? In this gripping, near-future love story directed by Oscar® winner John Ridley, Nick and Janine (Oscar® nominees Leslie Odom, Jr. and Cynthia Erivo) live in marital bliss, until Janine's ex-husband (Orlando Bloom) warps time to try to tear them apart using Nick's college girlfriend (Frieda Pinto). As Nick's memories and reality disappear, he must decide what he's willing to sacrifice in order to hold onto - or let go of - everything he loves. Can love endure in a future where time is fluid, and all of life may be just an illusion?","English, Portuguese",United States,N/A,https://m.media-amazon.com/images/M/MV5BNjBlZTkwOWYtNTQwYS00MTBkLTgzNjItMWZlMmM3MWI1ODFjXkEyXkFqcGdeQXVyMTMwMDA5ODU3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,4.2,506,tt7099280,movie,N/A,N/A,N/A,N/A,True,
134,The Trip,2021,N/A,12 Nov 2021,94 min,Drama,Vamsi Krishna Akella,Sri Sai Durga,"Goutham Raj, Soumya Shetty, Aamani","This Story is about the unpredictable journey of Goutham, who takes on to experience the best weed in the world not knowing that his life is going to end soon due to drug addiction. He is extremely attached to his mother and does not reveal this secret love for drug intoxication. On his father's death anniversary, Goutham self-injects drugs which is noticed by the mother for the first time. She suspects the behavior and confirms the same when she locks him up in the room for some time. Goutham Pleads mercy and expresses the urge to consume drugs and threatens to end his life if he is not let free. On opening the door, he literally pushes his mother aside causing head injury and due to which she is hospitalized. Goutham meets his friends at a party and comes to know about the rare weed that is available only in the forests, which is not yet explored and commercialized. He spontaneously drives to the thick forests in Orissa to find and smoke the world's best weed leaving his mother in distress. Will he ever be able to find the rare weed in the forests? Does he Survive before he smokes the weed? Will the prayers of his mother save his life? The unplanned travel of Goutham to unexplored destination continues.",Telugu,India,N/A,https://m.media-amazon.com/images/M/MV5BMjZiOWVhNTAtM2NjYi00ODM4LThlNGMtZDk5NTE3NDIyMmY2XkEyXkFqcGdeQXVyNDc2NzU1MTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,"1,245",tt15826210,movie,N/A,N/A,N/A,N/A,True,
135,Held for Ransom,2000,Unrated,14 Nov 2000,88 min,Thriller,Lee Stanley,"Lois Duncan, Nickolas Perry, Lee Stanley","Dennis Hopper, Zachery Ty Bryan, Kam Heskin","In rural Florida, white trash JD, his wife Rita and their mate John murder a bus driver so they can kidnap five high-school students and demand $250,000 ransom per head. The kids are held captive end constantly threatened by JD and wife in their miserable swamp home in alligator country. The brothers Glenn (a cocky, dumb but popular jock captain) and Bruce (nice and bright) Kirkland and Dexter Martin, neglected son of a penniless Newyorker and the class's boxing-ball, must overcome or at least control their strife to deal with JD's envy-driven abuse. The girls must play in to his adulterous appetite. The ransom is questionable, so a matter of anguish for the parents. Several family secrets play a crucial part in the outcome.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTc0OTEyOTY4Nl5BMl5BanBnXkFtZTcwMjU1NTcxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,481,tt0214757,movie,N/A,N/A,N/A,N/A,True,
136,The Last Duel,2021,R,15 Oct 2021,152 min,"Action, Drama, History",Ridley Scott,"Nicole Holofcener, Ben Affleck, Matt Damon","Matt Damon, Adam Driver, Jodie Comer","Told in three viewpoints: husband's, rapist, wife's is very informing. Lots of medieval fighting and court machinations. Jodie Comer, Matt Damon, and Adam Driver are well-cast as three leads. Over two hours long but won't feel it. Stay for update at end.","English, German","United States, United Kingdom",2 nominations,https://m.media-amazon.com/images/M/MV5BZGExZTUzYWQtYWJjZi00OTI4LTk4OGYtNTA2YzcwMmNiZTMxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.7,"23,192",tt4244994,movie,N/A,"$10,769,035",N/A,N/A,True,
137,Son of Monarchs,2020,R,02 Nov 2021,97 min,Drama,Alexis Gambis,Alexis Gambis,"Paulina Gaitan, Tenoch Huerta, William Mapother","A Mexican biologist living in New York returns to his hometown, nestled in the majestic butterfly forests of Michoacán. The journey forces him to confront past traumas and reflect on his hybrid identity, sparking a personal metamorphosis.","English, Spanish","Mexico, United States",2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYWE5OGRmM2QtODExNy00NmFkLWJlYzMtNzk4YzA4NWYxMmRhXkEyXkFqcGdeQXVyMjExMzQxMzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.3,165,tt8908432,movie,N/A,N/A,N/A,N/A,True,
138,Fever Dream,2021,R,13 Oct 2021,93 min,"Drama, Horror, Mystery",Claudia Llosa,"Claudia Llosa, Samanta Schweblin","María Valverde, Jolene Andersen, Dolores Fonzi","A young woman named Amanda lies in pain, while a young teenager named David urgently questions her, forcing her to unravel the truth of what happened to her. She is not his mother and he is not her son. Together they will reveal a disturbing and evocative tale of broken souls, an invisible lurking terror, and the fragile threads that bind parents and children.",Spanish,"Peru, Chile, Spain, United States, Argentina",1 nomination,https://m.media-amazon.com/images/M/MV5BNmJlYmIxYWEtZGQwZC00NTcyLWE4YWMtZjkxYmY5ZGNmOGVmXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,5.3,"1,251",tt9471660,movie,N/A,N/A,N/A,N/A,True,
139,Convergence: Courage in a Crisis,2021,R,12 Oct 2021,113 min,Documentary,"Orlando von Einsiedel, Hassan Akkad, Lieven Corthouts",N/A,"Tedros Adhanom Ghebreyesus, Hassan Akkad, Renata Alves","A collaboration that spans eight countries and 9 individual stories, Convergence reveals the power of compassion and community in the face of a crisis. Beginning at the onset of the pandemic, the documentary follows everyday citizens across the globe as they rise to the challenges of this upheaval in extraordinary ways - from a Syrian refugee fighting the UK government to include hospital cleaners and porters in bereavement pay to a doctor committed to serving Miami's homeless community. But as this generation defining crisis begins to unmask deep-rooted flaws and inequities worldwide, their diverse journeys tell a more unified narrative about our common humanity and how, by coming together, great change can emerge from chaos.",English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BOTJmNTFjMjctNTYyMi00NDhhLThjMTctODQxYmMzODNhMjY3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.0,203,tt15398694,movie,N/A,N/A,N/A,N/A,True,
140,Lamb,2021,R,24 Sep 2021,106 min,"Drama, Horror, Mystery",Valdimar Jóhannsson,"Sjón, Valdimar Jóhannsson","Noomi Rapace, Hilmir Snær Guðnason, Björn Hlynur Haraldsson","Haunted by the indelible mark of loss and silent grief, sad-eyed María and her taciturn husband, Ingvar, seek solace in back-breaking work and the demanding schedule at their sheep farm in the remote, harsh, wind-swept landscapes of mountainous Iceland. Then, with their relationship hanging on by a thread, something unexplainable happens, and just like that, happiness blesses the couple's grim household once more. Now, as a painful ending gives birth to a new beginning, Ingvar's troubled brother, Pétur, arrives at the farmhouse, threatening María and Ingvar's delicate, newfound bliss. But, nature's gifts demand sacrifice. How far are ecstatic María and Ingvar willing to go in the name of love?",Icelandic,"Iceland, Sweden, Poland",7 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BNzYzZTI2YmQtYmZlOS00NDI0LTg5MTktODJkNzc2Yzg0ZmMxXkEyXkFqcGdeQXVyNTQwOTY1MTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.3,"9,818",tt9812474,movie,N/A,"$2,676,410",N/A,N/A,True,
141,Jacinta,2020,TV-MA,08 Oct 2021,105 min,Documentary,Jessica Earnshaw,N/A,"Jacinta, Rosemary","Filmed for over three years, JACINTA begins at the Maine Correctional Center where Jacinta, 26, and her mother Rosemary, 46, are incarcerated together, both recovering from drug addiction. As a child, Jacinta became entangled in her mother's world of drugs and crime and has followed her in and out of the system since she was a teenager. This time, as Jacinta is released from prison, she hopes to maintain her sobriety and reconnect with her own daughter, Caylynn, 10, who lives with her paternal grandparents. Despite her desire to rebuild her life for her daughter, Jacinta continually struggles against the forces that first led to her addiction. With unparalleled access and a gripping vérité approach, director Jessica Earnshaw paints a deeply intimate portrait of mothers and daughters and the effects of trauma over generations.",English,United States,4 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BYTU3YjdjMjItNTc0OC00MmJmLWJlYTgtYjk3OGNkNDEzNWZlXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,191,tt11514252,movie,N/A,N/A,N/A,N/A,True,
142,Suzanna Andler,2021,N/A,02 Jun 2021,91 min,Drama,Benoît Jacquot,"Marguerite Duras, Benoît Jacquot","Charlotte Gainsbourg, Niels Schneider, Nathan Willcocks","Trapped in marriage to a wealthy, unfaithful businessman, a middle aged mother takes a break and goes with her young lover to a Riviera beach house where she plans a family vacation for the summer.",French,France,N/A,https://m.media-amazon.com/images/M/MV5BNjVhYzFiMjQtOTAyMi00ODk1LWIyYTAtODE2YTYwYzVhY2ZlXkEyXkFqcGdeQXVyMTI0MjI0NTc0._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,130,tt11530778,movie,N/A,N/A,N/A,N/A,True,
143,South of Heaven,2021,N/A,08 Oct 2021,120 min,"Action, Crime, Drama",Aharon Keshales,"Aharon Keshales, Navot Papushado, Kai Mark","Jason Sudeikis, Evangeline Lilly, Mike Colter","Convicted felon Jimmy gets early parole after serving twelve years for armed robbery. Upon his release, he vows to give Annie, his childhood love, now dying from cancer, the best last year of her life - unfortunately it's not that simple.","English, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BYmE3MGQ1ZjYtODUzZC00OWE2LTgxY2ItMDM4MTIzODY5MDk0XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.7,627,tt11284502,movie,02 Jul 2021,N/A,N/A,N/A,True,
144,The Rescue,2021,PG,08 Oct 2021,107 min,Documentary,"Jimmy Chin, Elizabeth Chai Vasarhelyi",N/A,"Thanet Natisri, Jim Warny, Rick Stanton","The Rescue chronicles the enthralling, against-all-odds story that transfixed the world in 2018: the daring rescue of twelve boys and their coach from deep inside a flooded cave in Northern Thailand. Using a wealth of never-before-seen material and exclusive interviews, E. Chai Vasarhelyi and Jimmy Chin keep viewers on the edge of their seats as they bring alive one of the most perilous and extraordinary rescues in modern times, shining a light on the high-risk world of cave diving, the astounding courage and compassion of the rescuers, and the shared humanity of the international community that united to save the boys.",English,"United Kingdom, United States",8 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BODIwNGZiNjQtM2FhYy00NDZkLTlmOTUtZjMzNTE2YWI2NzRlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,680,tt9098872,movie,N/A,"$1,025,859",N/A,N/A,True,
